year,edition,idno,cntry,gndr,yrbrn,agea,eisced,edlvdfr,ppltrst,trstplt,pplfair,pplhlp,ecohenv,scnsenv,stflife,stfdem,trstprl,education
2004,3.6,21023,FR,2,1943,62,0,,7,6,7,6,,2,7,7,7,
2004,3.6,21024,FR,1,1941,63,0,,7,6,7,7,,2,7,4,6,
2004,3.6,21025,FR,2,1941,63,0,,5,5,6,3,,2,8,3,5,
2004,3.6,21026,FR,2,1969,35,0,,3,1,3,4,,2,6,7,5,
2004,3.6,21027,FR,2,1958,46,0,,5,4,8,6,,3,9,7,6,
2004,3.6,21028,FR,1,1965,39,0,,2,2,5,3,,2,2,0,3,
2004,3.6,21029,FR,2,1955,50,0,,5,5,5,7,,8,7,8,6,
2004,3.6,21030,FR,1,1947,58,0,,6,1,6,7,,5,8,4,5,
2004,3.6,21031,FR,1,1965,40,0,,4,3,7,3,,3,7,3,8,
2004,3.6,21032,FR,2,1942,62,0,,2,4,5,7,,3,5,6,5,
2004,3.6,21033,FR,2,1931,73,0,,6,4,7,7,,3,5,6,6,
2004,3.6,21034,FR,1,1978,27,0,,6,5,6,7,,2,8,7,5,
2004,3.6,21035,FR,2,1929,76,0,,1,7,1,7,,1,9,6,8,
2004,3.6,21036,FR,1,1929,75,0,,2,1,5,5,,2,8,4,2,
2004,3.6,21037,FR,2,1929,75,0,,5,2,8,3,,2,5,5,5,
2004,3.6,21038,FR,1,1932,72,0,,4,3,8,6,,2,6,8,5,
2004,3.6,21039,FR,2,1957,48,0,,4,4,7,8,,1,4,7,6,
2004,3.6,21040,FR,2,1939,65,0,,4,2,7,7,,2,7,3,2,
2004,3.6,21041,FR,2,1978,27,0,,5,5,5,5,,4,5,5,5,
2004,3.6,21042,FR,2,1964,41,0,,7,5,6,2,,5,3,8,7,
2004,3.6,21043,FR,2,1926,79,0,,5,3,3,3,,4,5,4,3,
2004,3.6,21044,FR,1,1962,42,0,,4,5,9,5,,1,2,1,7,
2004,3.6,21045,FR,1,1972,33,0,,0,0,0,0,,1,0,0,0,
2004,3.6,21046,FR,2,1951,53,0,,4,2,6,3,,2,3,7,6,
2004,3.6,21047,FR,2,1984,20,0,,6,5,6,4,,1,7,7,7,
2004,3.6,21048,FR,2,1965,40,0,,5,5,9,9,,2,3,6,2,
2004,3.6,21049,FR,2,1953,52,0,,7,3,8,5,,3,5,6,1,
2004,3.6,21050,FR,1,1937,68,0,,4,2,5,4,,3,3,4,2,
2004,3.6,21051,FR,1,1949,55,0,,4,5,5,2,,2,7,4,2,
2004,3.6,21052,FR,2,1951,53,0,,6,0,6,5,,8,5,5,5,
2004,3.6,21053,FR,2,1914,90,0,,7,7,8,7,,1,9,5,5,
2004,3.6,21054,FR,2,1966,39,0,,4,0,5,2,,3,7,0,5,
2004,3.6,21055,FR,2,1976,28,0,,6,5,6,3,,4,8,8,7,
2004,3.6,21056,FR,2,1982,23,0,,5,2,7,2,,4,5,3,3,
2004,3.6,21057,FR,2,1981,24,0,,5,2,7,3,,4,7,4,3,
2004,3.6,21058,FR,1,1934,71,0,,5,5,9,8,,2,4,2,3,
2004,3.6,21059,FR,1,1955,49,0,,7,6,7,5,,1,8,3,7,
2004,3.6,21060,FR,1,1929,75,0,,5,4,8,8,,2,9,7,8,
2004,3.6,21061,FR,2,1931,73,0,,3,2,5,3,,3,5,5,4,
2004,3.6,21062,FR,1,1945,60,0,,6,6,5,5,,4,5,4,3,
2004,3.6,21063,FR,2,1980,25,0,,5,5,6,4,,2,7,7,5,
2004,3.6,21064,FR,2,1934,71,0,,9,4,7,4,,2,9,8,7,
2004,3.6,21065,FR,2,1956,48,0,,5,5,5,2,,1,6,5,5,
2004,3.6,21066,FR,2,1945,59,0,,8,5,5,8,,2,5,5,6,
2004,3.6,21067,FR,2,1954,50,0,,4,5,8,5,,2,6,6,4,
2004,3.6,21068,FR,2,1978,26,0,,5,0,9,4,,1,6,4,2,
2004,3.6,21069,FR,2,1937,68,0,,1,3,8,5,,2,8,5,3,
2004,3.6,21070,FR,2,1959,46,0,,6,3,4,4,,5,3,4,3,
2004,3.6,21071,FR,1,1937,68,0,,6,5,8,8,,2,9,8,6,
2004,3.6,21072,FR,1,1957,47,0,,5,5,5,1,,2,9,7,8,
2004,3.6,21073,FR,2,1958,46,0,,4,5,4,3,,1,6,7,5,
2004,3.6,21074,FR,2,1968,36,0,,4,3,4,3,,2,2,5,5,
2004,3.6,21075,FR,2,1939,65,0,,5,2,5,3,,2,6,5,0,
2004,3.6,21076,FR,2,1935,69,0,,0,5,8,1,,2,9,7,4,
2004,3.6,21077,FR,2,1956,49,0,,8,5,10,5,,2,8,7,5,
2004,3.6,21078,FR,1,1960,45,0,,7,0,3,7,,4,10,0,3,
2004,3.6,21079,FR,1,1963,41,0,,4,5,3,6,,4,7,5,6,
2004,3.6,21080,FR,2,1971,34,0,,4,4,6,4,,3,2,6,4,
2004,3.6,21081,FR,2,1974,31,0,,5,1,7,2,,3,9,3,3,
2004,3.6,21082,FR,2,1941,63,0,,5,5,7,2,,2,6,6,4,
2004,3.6,21083,FR,1,1976,29,0,,7,4,5,3,,4,9,7,6,
2004,3.6,21084,FR,1,1959,45,0,,3,88,5,1,,2,7,5,7,
2004,3.6,21085,FR,1,1978,26,0,,4,7,8,1,,3,6,9,8,
2004,3.6,21086,FR,2,1951,53,0,,5,1,5,2,,5,5,4,3,
2004,3.6,21087,FR,1,1964,40,0,,3,2,7,2,,4,5,5,3,
2004,3.6,21088,FR,1,1928,77,0,,9,3,5,3,,3,8,5,6,
2004,3.6,21089,FR,2,1934,70,0,,5,4,9,6,,4,8,4,4,
2004,3.6,21090,FR,2,1955,50,0,,10,5,9,9,,1,5,7,5,
2004,3.6,21091,FR,2,1976,28,0,,7,7,5,4,,2,9,8,8,
2004,3.6,21092,FR,1,1960,45,0,,5,5,4,7,,2,1,5,4,
2004,3.6,21093,FR,1,1971,34,0,,1,1,5,1,,2,5,4,0,
2004,3.6,21094,FR,2,1961,43,0,,5,4,7,3,,4,7,7,5,
2004,3.6,21095,FR,2,1978,26,0,,5,5,5,7,,4,5,4,4,
2004,3.6,21096,FR,2,1956,49,0,,8,6,8,5,,3,7,8,7,
2004,3.6,21097,FR,2,1937,67,0,,5,1,9,2,,2,7,5,1,
2004,3.6,21098,FR,2,1988,16,0,,6,88,5,5,,2,6,5,88,
2004,3.6,21099,FR,2,1962,43,0,,7,2,7,6,,3,4,1,3,
2004,3.6,21100,FR,2,1957,47,0,,3,0,7,2,,3,5,3,2,
2004,3.6,21101,FR,1,1970,35,0,,5,3,5,5,,4,3,1,3,
2004,3.6,21102,FR,1,1957,47,0,,0,0,0,4,,5,9,0,0,
2004,3.6,21103,FR,2,1929,75,0,,8,6,8,8,,1,8,1,7,
2004,3.6,21104,FR,2,1947,57,0,,2,0,5,4,,3,8,6,0,
2004,3.6,21105,FR,2,1944,61,0,,2,0,2,3,,1,8,1,0,
2004,3.6,21106,FR,2,1967,37,0,,3,1,3,3,,5,2,2,2,
2004,3.6,21107,FR,1,1965,39,0,,3,8,9,1,,2,2,0,4,
2004,3.6,21108,FR,1,1967,37,0,,5,3,5,6,,1,8,6,5,
2004,3.6,21109,FR,2,1924,81,0,,5,5,9,10,,1,8,88,10,
2004,3.6,21110,FR,2,1932,72,0,,0,3,2,0,,3,0,0,2,
2004,3.6,21111,FR,1,1961,43,0,,2,0,5,3,,3,5,2,2,
2004,3.6,21112,FR,1,1931,74,0,,3,5,5,5,,2,5,5,5,
2004,3.6,21113,FR,2,1962,42,0,,1,1,5,8,,3,1,1,5,
2004,3.6,21114,FR,1,1918,87,0,,5,7,6,5,,5,9,6,8,
2004,3.6,21115,FR,2,1945,59,0,,6,5,7,7,,2,5,6,5,
2004,3.6,21116,FR,1,1948,56,0,,6,4,6,5,,3,8,5,3,
2004,3.6,21117,FR,2,1977,27,0,,3,1,3,3,,1,8,1,2,
2004,3.6,21118,FR,1,1946,58,0,,0,0,0,0,,5,4,0,0,
2004,3.6,21119,FR,2,1931,73,0,,1,4,1,2,,8,5,5,6,
2004,3.6,21120,FR,2,1935,69,0,,3,5,4,5,,3,6,2,3,
2004,3.6,21121,FR,1,1960,44,0,,3,1,8,5,,2,3,3,3,
2004,3.6,21122,FR,2,1977,27,0,,3,3,7,5,,4,8,6,2,
2004,3.6,21123,FR,1,1934,71,0,,2,8,5,1,,2,8,8,8,
2004,3.6,21124,FR,1,1971,33,0,,5,5,5,1,,2,6,7,7,
2004,3.6,21125,FR,1,1962,43,0,,4,0,2,6,,1,10,3,0,
2004,3.6,21126,FR,2,1984,21,0,,4,4,3,3,,4,8,5,6,
2004,3.6,21127,FR,1,1960,45,0,,5,0,10,10,,3,5,0,0,
2004,3.6,21128,FR,2,1969,35,0,,5,0,9,9,,3,10,6,1,
2004,3.6,21129,FR,2,1977,28,0,,5,5,6,6,,3,3,7,5,
2004,3.6,21130,FR,1,1932,72,0,,3,3,2,3,,2,0,2,4,
2004,3.6,21131,FR,1,1926,79,0,,5,7,5,5,,1,8,7,8,
2004,3.6,21132,FR,1,1956,49,0,,4,6,5,3,,2,8,2,7,
2004,3.6,21133,FR,1,1925,79,0,,6,6,8,4,,4,8,8,4,
2004,3.6,21134,FR,2,1947,58,0,,4,7,6,7,,2,8,7,5,
2004,3.6,21135,FR,2,1970,34,0,,6,5,5,6,,5,8,7,3,
2004,3.6,21136,FR,1,1940,65,0,,7,6,8,3,,2,9,4,4,
2004,3.6,21137,FR,2,1986,19,0,,0,0,2,2,,3,2,0,0,
2004,3.6,21138,FR,2,1974,30,0,,3,4,7,7,,2,3,6,4,
2004,3.6,21139,FR,1,1935,69,0,,9,8,9,6,,1,9,8,7,
2004,3.6,21140,FR,2,1948,56,0,,3,2,2,3,,2,8,5,2,
2004,3.6,21141,FR,1,1942,63,0,,3,3,4,5,,2,8,3,5,
2004,3.6,21142,FR,1,1934,71,0,,5,5,5,8,,4,8,8,5,
2004,3.6,21143,FR,1,1964,41,0,,3,5,7,6,,3,7,5,5,
2004,3.6,21144,FR,2,1967,37,0,,5,3,6,3,,2,10,6,2,
2004,3.6,21145,FR,1,1986,19,0,,8,5,7,4,,1,10,8,5,
2004,3.6,21146,FR,2,1976,28,0,,3,3,1,4,,4,9,5,4,
2004,3.6,21147,FR,2,1967,38,0,,1,2,3,5,,3,8,5,3,
2004,3.6,21148,FR,1,1959,46,0,,4,4,3,3,,1,8,4,6,
2004,3.6,21149,FR,1,1956,49,0,,2,1,1,1,,2,5,5,1,
2004,3.6,21150,FR,1,1926,78,0,,5,5,5,7,,2,7,7,7,
2004,3.6,21151,FR,2,1945,59,0,,5,5,5,5,,3,9,3,5,
2004,3.6,21152,FR,2,1936,68,0,,8,9,8,8,,1,5,10,10,
2004,3.6,21153,FR,2,1970,35,0,,5,2,5,2,,4,3,4,7,
2004,3.6,21154,FR,2,1974,31,0,,8,0,7,5,,3,3,1,1,
2004,3.6,21155,FR,2,1969,36,0,,4,5,5,8,,2,2,4,6,
2004,3.6,21156,FR,2,1958,46,0,,7,6,6,5,,2,8,6,6,
2004,3.6,21157,FR,2,1971,34,0,,4,2,5,5,,3,8,2,2,
2004,3.6,21158,FR,1,1947,58,0,,9,8,9,6,,2,9,8,7,
2004,3.6,21159,FR,1,1972,32,0,,6,2,6,3,,2,9,4,7,
2004,3.6,21160,FR,1,1967,37,0,,5,1,5,1,,2,8,1,1,
2004,3.6,21161,FR,1,1924,80,0,,7,5,7,4,,3,9,7,8,
2004,3.6,21162,FR,2,1939,65,0,,0,1,5,0,,1,4,0,5,
2004,3.6,21163,FR,1,1954,50,0,,4,3,5,3,,2,7,7,5,
2004,3.6,21164,FR,2,1979,26,0,,3,2,2,4,,2,4,6,3,
2004,3.6,21165,FR,1,1959,45,0,,5,2,8,3,,3,9,2,4,
2004,3.6,21166,FR,1,1932,72,0,,5,0,9,9,,5,6,3,0,
2004,3.6,21167,FR,2,1960,44,0,,6,4,6,6,,4,7,7,5,
2004,3.6,21168,FR,1,1978,27,0,,3,2,2,1,,2,5,7,5,
2004,3.6,21169,FR,1,1922,82,0,,6,4,4,7,,4,8,8,6,
2004,3.6,21170,FR,2,1934,71,0,,4,4,10,8,,2,3,3,4,
2004,3.6,21171,FR,1,1931,74,0,,4,2,5,5,,2,7,5,4,
2004,3.6,21172,FR,1,1967,38,0,,3,4,5,5,,5,7,8,7,
2004,3.6,21173,FR,2,1976,29,0,,5,3,2,2,,2,4,1,5,
2004,3.6,21174,FR,1,1941,64,0,,7,7,8,7,,2,8,8,7,
2004,3.6,21175,FR,2,1954,51,0,,0,0,4,0,,4,6,2,2,
2004,3.6,21176,FR,2,1941,63,0,,8,88,3,3,,2,8,4,88,
2004,3.6,21177,FR,1,1976,28,0,,5,0,10,10,,2,10,5,2,
2004,3.6,21178,FR,1,1957,48,0,,5,1,8,2,,3,10,2,5,
2004,3.6,21179,FR,1,1940,65,0,,3,2,5,4,,1,8,7,3,
2004,3.6,21180,FR,1,1944,60,0,,5,5,4,8,,3,6,4,4,
2004,3.6,21181,FR,1,1942,63,0,,0,2,5,5,,3,5,4,4,
2004,3.6,21182,FR,1,1930,75,0,,4,6,4,4,,1,6,5,8,
2004,3.6,21183,FR,1,1956,48,0,,0,5,10,1,,1,5,3,2,
2004,3.6,21184,FR,2,1976,29,0,,3,3,5,0,,2,8,2,3,
2004,3.6,21185,FR,1,1933,72,0,,8,6,5,6,,2,6,6,6,
2004,3.6,21186,FR,2,1947,57,0,,5,5,7,6,,2,7,5,6,
2004,3.6,21187,FR,2,1984,20,0,,4,2,2,3,,3,9,4,3,
2004,3.6,21188,FR,2,1929,75,0,,6,6,7,6,,2,5,6,7,
2004,3.6,21189,FR,2,1951,54,0,,4,3,5,3,,2,7,6,5,
2004,3.6,21190,FR,1,1935,70,0,,5,8,7,5,,2,8,4,5,
2004,3.6,21191,FR,2,1967,38,0,,2,4,3,3,,2,3,4,3,
2004,3.6,21192,FR,1,1935,70,0,,5,6,4,0,,2,8,5,5,
2004,3.6,21193,FR,2,1977,28,0,,5,6,6,6,,2,8,6,5,
2004,3.6,21194,FR,1,1977,28,0,,2,3,1,4,,1,4,3,2,
2004,3.6,21195,FR,2,1968,37,0,,7,6,6,8,,2,7,8,7,
2004,3.6,21196,FR,2,1977,27,0,,3,3,3,1,,4,7,5,0,
2004,3.6,21197,FR,2,1957,47,0,,8,2,8,3,,4,10,0,3,
2004,3.6,21198,FR,1,1932,72,0,,5,6,7,5,,2,8,7,5,
2004,3.6,21199,FR,2,1921,83,0,,4,6,6,3,,2,9,10,5,
2004,3.6,21200,FR,1,1981,24,0,,5,5,8,6,,2,1,4,6,
2004,3.6,21201,FR,2,1949,56,0,,4,5,7,5,,2,3,6,5,
2004,3.6,21202,FR,2,1965,39,0,,4,2,5,3,,3,3,2,3,
2004,3.6,21203,FR,1,1963,42,0,,3,3,4,2,,4,8,4,3,
2004,3.6,21204,FR,2,1961,43,0,,4,4,7,4,,3,6,4,4,
2004,3.6,21205,FR,1,1927,77,0,,8,4,8,5,,3,9,7,2,
2004,3.6,21206,FR,1,1929,76,0,,2,0,3,2,,2,3,4,0,
2004,3.6,21207,FR,2,1961,44,0,,4,0,5,5,,3,8,5,0,
2004,3.6,21208,FR,2,1969,36,0,,0,0,5,0,,1,5,5,0,
2004,3.6,21209,FR,2,1958,47,0,,2,1,5,5,,3,4,3,3,
2004,3.6,21210,FR,1,1943,61,0,,3,4,5,4,,2,7,5,7,
2004,3.6,21211,FR,1,1960,44,0,,3,4,1,1,,5,9,3,3,
2004,3.6,21212,FR,2,1958,47,0,,10,7,10,10,,2,10,10,8,
2004,3.6,21213,FR,2,1937,68,0,,4,8,7,5,,3,7,6,6,
2004,3.6,21214,FR,2,1967,38,0,,0,1,5,5,,4,5,2,5,
2004,3.6,21215,FR,1,1947,57,0,,8,8,4,7,,1,8,7,5,
2004,3.6,21216,FR,2,1962,42,0,,5,5,5,5,,3,1,5,5,
2004,3.6,21217,FR,1,1968,37,0,,5,5,5,5,,2,3,5,4,
2004,3.6,21218,FR,2,1980,24,0,,2,0,5,4,,4,2,2,3,
2004,3.6,21219,FR,1,1925,80,0,,1,5,5,4,,2,8,5,4,
2004,3.6,21220,FR,2,1951,54,0,,7,4,7,5,,1,9,4,5,
2004,3.6,21221,FR,1,1982,23,0,,2,6,7,5,,2,8,7,6,
2004,3.6,21222,FR,2,1975,30,0,,8,0,2,8,,4,3,2,2,
2004,3.6,21223,FR,2,1967,38,0,,6,5,9,0,,3,7,6,5,
2004,3.6,21224,FR,2,1975,29,0,,6,2,7,4,,2,8,6,4,
2004,3.6,21225,FR,2,1920,84,0,,5,5,5,8,,1,8,8,5,
2004,3.6,21226,FR,1,1956,49,0,,7,2,7,4,,2,3,2,2,
2004,3.6,21227,FR,2,1938,67,0,,2,2,2,3,,2,1,1,1,
2004,3.6,21228,FR,1,1931,74,0,,5,4,9,7,,2,9,6,5,
2004,3.6,21229,FR,2,1989,16,0,,3,4,4,2,,3,7,6,6,
2004,3.6,21230,FR,1,1937,68,0,,5,4,4,5,,2,7,4,6,
2004,3.6,21231,FR,2,1956,49,0,,10,0,5,9,,5,9,2,0,
2004,3.6,21232,FR,1,1935,70,0,,4,0,3,2,,3,9,7,6,
2004,3.6,21233,FR,1,1947,58,0,,5,0,6,5,,4,0,0,4,
2004,3.6,21234,FR,1,1969,35,0,,7,3,3,5,,5,10,2,3,
2004,3.6,21235,FR,1,1944,60,0,,5,4,5,2,,4,3,2,4,
2004,3.6,21236,FR,2,1979,25,0,,6,3,5,7,,2,2,5,1,
2004,3.6,21237,FR,2,1959,45,0,,5,5,5,5,,4,7,8,5,
2004,3.6,21238,FR,2,1976,29,0,,5,4,6,4,,2,7,6,4,
2004,3.6,21239,FR,1,1966,39,0,,5,4,7,5,,3,8,4,2,
2004,3.6,21240,FR,2,1933,72,0,,5,0,5,5,,1,5,5,0,
2004,3.6,21241,FR,1,1981,23,0,,5,5,7,2,,2,10,8,5,
2004,3.6,21242,FR,1,1971,34,0,,5,2,8,4,,5,10,6,2,
2004,3.6,21243,FR,1,1925,80,0,,4,8,5,4,,2,4,8,5,
2004,3.6,21244,FR,1,1965,39,0,,7,6,3,3,,3,5,3,7,
2004,3.6,21245,FR,2,1949,55,0,,3,5,4,1,,2,0,5,5,
2004,3.6,21246,FR,1,1978,27,0,,7,4,7,5,,1,9,5,4,
2004,3.6,21247,FR,1,1985,19,0,,4,2,7,7,,1,4,3,4,
2004,3.6,21248,FR,1,1975,30,0,,5,3,6,6,,1,6,6,4,
2004,3.6,21249,FR,2,1957,48,0,,4,5,4,6,,1,7,7,5,
2004,3.6,21250,FR,2,1938,66,0,,2,1,7,5,,2,9,1,3,
2004,3.6,21251,FR,2,1952,52,0,,5,3,8,6,,3,3,2,3,
2004,3.6,21252,FR,2,1969,36,0,,5,6,7,7,,2,9,2,7,
2004,3.6,21253,FR,1,1943,62,0,,4,3,4,5,,2,4,5,5,
2004,3.6,21254,FR,2,1953,52,0,,3,4,4,5,,2,7,7,6,
2004,3.6,21255,FR,1,1953,52,0,,5,4,6,4,,3,7,5,6,
2004,3.6,21256,FR,1,1962,43,0,,5,3,4,3,,2,8,5,4,
2004,3.6,21257,FR,2,1933,72,0,,4,4,2,4,,3,6,4,5,
2004,3.6,21258,FR,1,1967,38,0,,6,2,6,4,,2,8,6,7,
2004,3.6,21259,FR,1,1954,51,0,,2,2,3,1,,1,1,1,2,
2004,3.6,21260,FR,1,1948,57,0,,6,4,7,7,,2,6,6,4,
2004,3.6,21261,FR,2,1951,54,0,,8,5,8,3,,2,4,6,5,
2004,3.6,21262,FR,1,1949,56,0,,5,4,5,4,,2,5,6,3,
2004,3.6,21263,FR,2,1955,50,0,,7,1,8,10,,3,7,5,1,
2004,3.6,21264,FR,2,1950,55,0,,7,2,7,7,,4,8,5,3,
2004,3.6,21265,FR,2,1978,26,0,,3,2,4,3,,3,7,6,3,
2004,3.6,21266,FR,1,1966,39,0,,0,0,5,5,,2,0,2,0,
2004,3.6,21267,FR,1,1958,47,0,,5,4,8,5,,3,5,5,4,
2004,3.6,21268,FR,1,1985,20,0,,6,2,9,4,,5,3,8,5,
2004,3.6,21269,FR,2,1932,72,0,,2,5,2,4,,4,8,5,5,
2004,3.6,21270,FR,1,1941,64,0,,6,3,7,5,,1,8,5,3,
2004,3.6,21271,FR,1,1924,81,0,,5,0,3,10,,2,10,0,3,
2004,3.6,21272,FR,1,1964,40,0,,3,2,8,2,,5,9,4,2,
2004,3.6,21273,FR,1,1979,26,0,,6,4,7,7,,2,5,6,3,
2004,3.6,21274,FR,2,1983,22,0,,6,5,5,4,,2,8,5,6,
2004,3.6,21275,FR,2,1937,68,0,,7,6,7,8,,2,4,5,4,
2004,3.6,21276,FR,2,1970,34,0,,3,3,5,7,,2,8,5,6,
2004,3.6,21277,FR,1,1983,21,0,,4,4,4,5,,2,7,5,4,
2004,3.6,21278,FR,1,1940,64,0,,0,0,9,0,,2,8,3,0,
2004,3.6,21279,FR,2,1955,50,0,,5,5,5,4,,3,7,6,5,
2004,3.6,21280,FR,2,1922,82,0,,2,5,7,5,,3,4,5,5,
2004,3.6,21281,FR,1,1959,45,0,,3,0,5,5,,1,7,8,6,
2004,3.6,21282,FR,2,1988,16,0,,6,1,6,7,,4,7,4,4,
2004,3.6,21283,FR,2,1938,66,0,,0,0,0,0,,1,0,0,0,
2004,3.6,21284,FR,1,1950,54,0,,3,0,7,88,,4,5,0,0,
2004,3.6,21285,FR,1,1960,45,0,,5,1,8,5,,2,4,5,5,
2004,3.6,21286,FR,2,1970,35,0,,4,2,4,7,,4,9,4,4,
2004,3.6,21287,FR,1,1955,49,0,,4,2,4,3,,2,4,2,3,
2004,3.6,21288,FR,1,1984,21,0,,3,0,3,3,,5,10,5,0,
2004,3.6,21289,FR,2,1984,21,0,,3,1,5,5,,2,10,8,8,
2004,3.6,21290,FR,2,1979,25,0,,7,3,7,7,,2,8,5,5,
2004,3.6,21291,FR,2,1956,48,0,,2,5,7,5,,2,5,5,4,
2004,3.6,21292,FR,2,1986,19,0,,2,2,5,5,,2,9,3,6,
2004,3.6,21293,FR,2,1957,47,0,,8,6,7,6,,2,8,8,8,
2004,3.6,21294,FR,2,1949,56,0,,5,6,6,4,,2,7,4,0,
2004,3.6,21295,FR,2,1971,33,0,,8,3,8,4,,2,7,4,5,
2004,3.6,21296,FR,2,1986,18,0,,8,5,8,2,,3,10,5,3,
2004,3.6,21297,FR,2,1969,36,0,,7,4,6,3,,3,6,8,8,
2004,3.6,21298,FR,2,1968,37,0,,8,5,8,2,,2,8,8,2,
2004,3.6,21299,FR,2,1936,69,0,,3,1,7,7,,2,5,3,1,
2004,3.6,21300,FR,2,1946,58,0,,3,8,3,5,,2,8,8,8,
2004,3.6,21301,FR,1,1949,56,0,,3,5,8,6,,2,8,6,5,
2004,3.6,21302,FR,2,1973,32,0,,5,7,4,5,,3,7,8,3,
2004,3.6,21303,FR,1,1933,72,0,,5,3,6,5,,3,5,5,5,
2004,3.6,21304,FR,2,1972,32,0,,3,3,6,5,,3,8,5,4,
2004,3.6,21305,FR,1,1979,26,0,,0,3,10,10,,1,5,6,5,
2004,3.6,21306,FR,1,1962,43,0,,0,3,5,2,,2,0,4,5,
2004,3.6,21307,FR,2,1937,67,0,,4,0,6,6,,2,4,2,0,
2004,3.6,21308,FR,2,1924,80,0,,5,5,7,7,,2,5,88,5,
2004,3.6,21309,FR,2,1931,74,0,,5,5,8,8,,2,8,7,7,
2004,3.6,21310,FR,1,1970,34,0,,4,3,6,7,,3,8,6,7,
2004,3.6,21311,FR,1,1953,51,0,,5,5,4,2,,2,7,5,7,
2004,3.6,21312,FR,1,1961,43,0,,5,5,10,4,,1,10,8,10,
2004,3.6,21313,FR,1,1922,83,0,,5,6,8,3,,3,5,5,6,
2004,3.6,21314,FR,2,1930,74,0,,1,5,2,3,,2,3,5,4,
2004,3.6,21315,FR,1,1966,38,0,,7,4,5,4,,3,5,4,5,
2004,3.6,21316,FR,2,1984,21,0,,6,4,4,5,,1,2,3,2,
2004,3.6,21317,FR,1,1947,58,0,,7,6,7,5,,2,4,6,3,
2004,3.6,21318,FR,1,1979,25,0,,2,1,4,4,,4,7,2,3,
2004,3.6,21319,FR,1,1936,68,0,,2,3,1,2,,2,5,5,5,
2004,3.6,21320,FR,1,1961,43,0,,7,3,5,7,,2,8,8,4,
2004,3.6,21321,FR,2,1947,58,0,,5,2,7,3,,2,2,5,5,
2004,3.6,21322,FR,1,1948,57,0,,7,7,7,7,,2,8,5,5,
2004,3.6,21323,FR,1,1986,18,0,,4,4,4,5,,3,3,8,6,
2004,3.6,21324,FR,2,1975,29,0,,5,3,6,5,,3,7,5,4,
2004,3.6,21325,FR,2,1942,63,0,,5,3,5,5,,1,10,7,5,
2004,3.6,21326,FR,1,1951,54,0,,7,6,6,5,,2,5,5,7,
2004,3.6,21327,FR,1,1981,23,0,,7,5,9,7,,5,10,6,5,
2004,3.6,21328,FR,1,1953,51,0,,1,5,5,5,,1,10,5,5,
2004,3.6,21329,FR,1,1927,78,0,,6,3,10,6,,2,10,10,4,
2004,3.6,21330,FR,2,1974,30,0,,4,4,6,4,,2,6,7,3,
2004,3.6,21331,FR,2,1947,58,0,,3,5,3,3,,4,9,8,3,
2004,3.6,21332,FR,2,1977,28,0,,7,6,8,3,,4,9,7,6,
2004,3.6,21333,FR,1,1925,80,0,,5,4,6,4,,4,3,6,5,
2004,3.6,21334,FR,2,1959,46,0,,2,0,5,2,,3,0,0,0,
2004,3.6,21335,FR,1,1981,23,0,,7,2,8,6,,2,8,5,88,
2004,3.6,21336,FR,1,1966,39,0,,4,2,5,5,,1,8,4,5,
2004,3.6,21337,FR,2,1963,42,0,,5,7,4,3,,2,8,7,8,
2004,3.6,21338,FR,1,1949,56,0,,0,2,0,3,,3,2,2,2,
2004,3.6,21339,FR,2,1966,39,0,,5,1,8,5,,2,7,4,2,
2004,3.6,21340,FR,1,1931,74,0,,3,2,2,5,,2,1,1,1,
2004,3.6,21341,FR,2,1923,81,0,,5,3,5,4,,1,9,5,4,
2004,3.6,21342,FR,2,1946,59,0,,5,6,6,6,,1,5,5,6,
2004,3.6,21343,FR,1,1945,59,0,,5,4,3,6,,1,4,5,6,
2004,3.6,21344,FR,1,1931,73,0,,5,3,5,5,,2,5,5,5,
2004,3.6,21345,FR,1,1963,42,0,,4,1,5,7,,2,7,4,1,
2004,3.6,21346,FR,1,1987,18,0,,7,5,7,7,,2,8,7,5,
2004,3.6,21347,FR,1,1943,62,0,,6,0,8,4,,2,8,1,1,
2004,3.6,21348,FR,2,1957,48,0,,4,4,5,5,,2,5,4,6,
2004,3.6,21349,FR,2,1982,23,0,,4,4,6,4,,2,8,4,6,
2004,3.6,21350,FR,1,1938,66,0,,2,0,2,5,,3,8,2,88,
2004,3.6,21351,FR,2,1935,69,0,,3,2,4,2,,2,8,3,2,
2004,3.6,21352,FR,1,1975,29,0,,5,8,7,2,,2,7,5,7,
2004,3.6,21353,FR,2,1943,61,0,,0,0,5,0,,2,0,0,2,
2004,3.6,21354,FR,2,1959,45,0,,5,2,8,3,,5,4,4,4,
2004,3.6,21355,FR,2,1948,56,0,,0,0,5,7,,4,0,5,0,
2004,3.6,21356,FR,2,1971,34,0,,7,5,8,4,,4,8,5,6,
2004,3.6,21357,FR,2,1921,84,0,,8,4,5,3,,2,4,5,6,
2004,3.6,21358,FR,1,1944,61,0,,5,2,8,6,,3,6,8,3,
2004,3.6,21359,FR,2,1951,53,0,,6,3,7,5,,3,7,6,4,
2004,3.6,21360,FR,2,1924,81,0,,5,0,6,5,,4,8,1,0,
2004,3.6,21361,FR,1,1955,49,0,,8,4,5,4,,2,9,6,6,
