year,edition,idno,cntry,gndr,yrbrn,agea,eisced,edlvdfr,ppltrst,trstplt,pplfair,pplhlp,ecohenv,scnsenv,stflife,stfdem,trstprl,education
2023,4.1,50014,FR,1,1975,48,7,21,5,5,5,2,,,7,5,7,Masters degree or more
2023,4.1,50047,FR,2,1969,54,2,6,6,4,6,5,,,8,5,5,High school diploma or less
2023,4.1,50131,FR,2,1985,38,5,15,4,3,5,2,,,7,8,4,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,50152,FR,2,1955,68,1,2,0,0,6,4,,,4,7,0,High school diploma or less
2023,4.1,50160,FR,1,1986,37,6,18,5,3,6,6,,,8,6,88,"Undergraduate degree (licence, licence pro)"
2023,4.1,50190,FR,2,1972,51,6,18,5,6,9,6,,,10,9,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,50211,FR,2,2005,18,4,9,4,88,5,5,,,8,88,88,High school diploma or less
2023,4.1,50213,FR,2,1952,71,7,21,5,0,6,6,,,8,5,0,Masters degree or more
2023,4.1,50214,FR,1,1996,27,4,9,7,5,8,7,,,7,3,4,High school diploma or less
2023,4.1,50225,FR,1,1962,61,3,7,5,7,7,3,,,6,7,7,High school diploma or less
2023,4.1,50236,FR,1,2003,20,5,15,0,6,10,0,,,6,6,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,50248,FR,2,1945,78,1,3,3,2,6,2,,,5,1,3,High school diploma or less
2023,4.1,50252,FR,1,1958,66,4,11,5,4,5,4,,,5,5,5,High school diploma or less
2023,4.1,50270,FR,1,1940,83,4,11,3,3,4,1,,,8,4,5,High school diploma or less
2023,4.1,50273,FR,2,1985,38,5,15,2,3,3,3,,,8,3,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,50308,FR,1,1996,27,7,22,7,5,8,4,,,9,8,7,Masters degree or more
2023,4.1,50310,FR,1,1944,79,3,7,5,0,3,7,,,5,0,0,High school diploma or less
2023,4.1,50367,FR,2,1934,90,1,3,4,5,7,7,,,5,6,5,High school diploma or less
2023,4.1,50391,FR,1,1954,69,3,7,10,0,10,10,,,10,0,7,High school diploma or less
2023,4.1,50404,FR,1,1956,67,2,5,5,5,7,5,,,8,5,88,High school diploma or less
2023,4.1,50408,FR,2,1970,53,3,8,1,2,9,8,,,2,3,3,High school diploma or less
2023,4.1,50433,FR,2,1941,82,3,7,5,5,10,10,,,10,5,5,High school diploma or less
2023,4.1,50443,FR,2,1953,70,4,11,8,6,8,8,,,9,6,5,High school diploma or less
2023,4.1,50445,FR,1,1967,56,1,4,6,4,7,5,,,7,6,6,High school diploma or less
2023,4.1,50446,FR,1,1956,67,3,7,4,0,7,3,,,2,0,2,High school diploma or less
2023,4.1,50465,FR,1,1998,25,7,19,7,4,7,5,,,3,5,5,Masters degree or more
2023,4.1,50468,FR,1,1957,66,3,7,5,6,7,6,,,8,5,2,High school diploma or less
2023,4.1,50530,FR,1,1992,31,4,9,5,3,7,5,,,8,5,3,High school diploma or less
2023,4.1,50547,FR,1,2000,23,6,18,5,3,5,2,,,7,7,6,"Undergraduate degree (licence, licence pro)"
2023,4.1,50568,FR,1,1965,58,3,7,2,5,8,6,,,3,4,5,High school diploma or less
2023,4.1,50602,FR,1,1958,65,7,22,7,2,3,3,,,8,6,5,Masters degree or more
2023,4.1,50610,FR,2,1960,63,4,11,5,7,8,6,,,7,7,7,High school diploma or less
2023,4.1,50638,FR,2,2002,21,4,11,6,4,6,4,,,7,4,4,High school diploma or less
2023,4.1,50693,FR,2,2003,20,4,11,4,4,8,5,,,7,6,5,High school diploma or less
2023,4.1,50714,FR,2,1995,28,7,19,4,0,6,6,,,8,3,6,Masters degree or more
2023,4.1,50771,FR,1,1947,76,1,3,5,3,10,6,,,6,4,0,High school diploma or less
2023,4.1,50789,FR,1,1971,52,7,21,7,5,7,5,,,7,4,5,Masters degree or more
2023,4.1,50811,FR,1,2007,16,2,5,4,2,6,8,,,10,0,88,High school diploma or less
2023,4.1,50812,FR,2,1995,28,1,4,1,2,1,2,,,7,1,0,High school diploma or less
2023,4.1,50826,FR,1,2005,18,3,7,6,2,8,6,,,9,4,4,High school diploma or less
2023,4.1,50827,FR,2,1982,41,4,9,6,5,8,5,,,8,5,4,High school diploma or less
2023,4.1,50832,FR,2,1949,74,2,5,5,2,8,5,,,5,5,0,High school diploma or less
2023,4.1,50841,FR,2,1987,36,6,17,6,6,6,6,,,7,7,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,50848,FR,1,1994,29,7,20,4,3,4,6,,,3,7,6,Masters degree or more
2023,4.1,50903,FR,1,1968,55,3,7,3,5,5,5,,,5,6,3,High school diploma or less
2023,4.1,50913,FR,1,1987,36,7,22,8,5,7,6,,,7,5,6,Masters degree or more
2023,4.1,50931,FR,1,1983,40,7,24,8,4,8,2,,,8,3,7,Masters degree or more
2023,4.1,50940,FR,2,1995,29,7,19,7,6,7,3,,,7,4,5,Masters degree or more
2023,4.1,50987,FR,1,7777,999,1,1,3,3,6,3,,,6,6,4,High school diploma or less
2023,4.1,50994,FR,2,1967,56,4,11,4,0,4,0,,,10,0,0,High school diploma or less
2023,4.1,51029,FR,2,1962,61,5,14,3,7,6,7,,,4,5,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51054,FR,2,1944,79,3,7,2,4,6,2,,,7,2,3,High school diploma or less
2023,4.1,51059,FR,2,1982,41,4,10,6,0,6,7,,,8,0,0,High school diploma or less
2023,4.1,51096,FR,2,1982,41,6,18,8,0,8,8,,,5,3,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,51101,FR,1,1963,60,3,7,7,1,8,8,,,8,7,7,High school diploma or less
2023,4.1,51102,FR,2,1965,58,4,9,0,0,5,3,,,10,4,2,High school diploma or less
2023,4.1,51112,FR,2,1988,35,6,18,10,5,9,9,,,10,6,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,51119,FR,2,1974,49,4,11,7,8,6,10,,,5,5,9,High school diploma or less
2023,4.1,51146,FR,2,1964,59,1,4,3,10,10,10,,,0,4,8,High school diploma or less
2023,4.1,51178,FR,1,1988,35,5,14,3,2,4,5,,,3,2,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51190,FR,2,1996,27,6,18,7,1,3,4,,,9,0,4,"Undergraduate degree (licence, licence pro)"
2023,4.1,51192,FR,1,2005,18,4,11,6,5,6,3,,,9,10,4,High school diploma or less
2023,4.1,51200,FR,2,1970,53,4,11,3,5,10,8,,,7,5,3,High school diploma or less
2023,4.1,51216,FR,2,1962,62,3,8,0,88,8,6,,,8,5,5,High school diploma or less
2023,4.1,51221,FR,2,1939,84,5,14,5,6,7,7,,,8,7,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51256,FR,1,1980,43,4,11,7,3,7,7,,,7,3,6,High school diploma or less
2023,4.1,51259,FR,2,1969,54,2,5,5,2,6,6,,,7,2,5,High school diploma or less
2023,4.1,51285,FR,2,1961,62,7,21,6,7,6,5,,,9,6,7,Masters degree or more
2023,4.1,51297,FR,1,1944,79,1,1,5,6,7,4,,,8,8,5,High school diploma or less
2023,4.1,51308,FR,2,1946,77,5,15,6,7,8,6,,,7,4,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51345,FR,2,1958,65,2,5,5,0,5,1,,,8,4,3,High school diploma or less
2023,4.1,51360,FR,2,1990,33,6,18,7,3,9,6,,,6,2,4,"Undergraduate degree (licence, licence pro)"
2023,4.1,51393,FR,2,1960,63,4,11,5,5,7,3,,,7,4,0,High school diploma or less
2023,4.1,51400,FR,2,1984,39,6,17,4,7,8,6,,,10,10,7,"Undergraduate degree (licence, licence pro)"
2023,4.1,51406,FR,2,1971,52,5,16,7,4,7,7,,,9,5,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51414,FR,2,1965,59,3,7,5,1,4,2,,,10,3,1,High school diploma or less
2023,4.1,51415,FR,1,1987,37,3,7,3,2,7,5,,,2,5,3,High school diploma or less
2023,4.1,51440,FR,1,2001,22,4,9,3,0,8,3,,,5,2,0,High school diploma or less
2023,4.1,51521,FR,2,1965,58,1,4,1,1,5,4,,,6,3,1,High school diploma or less
2023,4.1,51555,FR,2,1982,41,6,18,4,0,8,5,,,6,2,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,51567,FR,2,1965,58,7,26,5,0,7,4,,,7,2,5,Masters degree or more
2023,4.1,51633,FR,1,1995,28,3,7,0,5,0,0,,,8,10,10,High school diploma or less
2023,4.1,51680,FR,1,1947,76,7,19,6,5,9,5,,,8,3,2,Masters degree or more
2023,4.1,51713,FR,1,1996,27,3,7,6,4,6,7,,,8,4,4,High school diploma or less
2023,4.1,51731,FR,2,1989,35,1,3,4,4,5,6,,,4,1,2,High school diploma or less
2023,4.1,51734,FR,1,1958,65,4,9,5,5,8,3,,,5,5,5,High school diploma or less
2023,4.1,51739,FR,2,1985,38,7,22,4,2,8,6,,,6,5,2,Masters degree or more
2023,4.1,51757,FR,1,1967,56,3,7,4,5,7,0,,,5,2,0,High school diploma or less
2023,4.1,51773,FR,1,1967,56,3,7,2,1,3,2,,,7,1,1,High school diploma or less
2023,4.1,51840,FR,1,1962,61,3,7,3,2,3,3,,,7,3,2,High school diploma or less
2023,4.1,51845,FR,1,1959,64,7,19,7,5,7,0,,,6,2,4,Masters degree or more
2023,4.1,51878,FR,2,1993,30,4,9,4,10,8,0,,,6,5,10,High school diploma or less
2023,4.1,51901,FR,2,1993,30,3,7,0,1,0,0,,,88,88,0,High school diploma or less
2023,4.1,51905,FR,2,1935,88,3,7,3,5,8,8,,,2,7,7,High school diploma or less
2023,4.1,51911,FR,2,1963,60,2,5,5,5,5,6,,,5,88,5,High school diploma or less
2023,4.1,51951,FR,2,1992,32,5,16,5,0,7,3,,,6,4,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,51959,FR,1,1981,42,4,10,7,0,7,7,,,7,0,3,High school diploma or less
2023,4.1,51995,FR,2,2006,17,2,5,8,7,8,6,,,9,8,7,High school diploma or less
2023,4.1,52033,FR,1,2003,20,4,11,6,5,7,6,,,8,4,8,High school diploma or less
2023,4.1,52062,FR,2,1992,31,2,6,2,2,6,3,,,77,5,5,High school diploma or less
2023,4.1,52063,FR,2,1977,46,4,11,4,1,6,3,,,5,0,1,High school diploma or less
2023,4.1,52065,FR,2,1945,78,1,3,5,2,8,4,,,7,2,3,High school diploma or less
2023,4.1,52068,FR,2,1983,40,7,23,3,0,5,3,,,7,0,0,Masters degree or more
2023,4.1,52115,FR,2,1959,64,1,2,3,88,7,8,,,2,88,3,High school diploma or less
2023,4.1,52117,FR,2,2007,16,2,5,7,6,8,3,,,7,8,5,High school diploma or less
2023,4.1,52162,FR,1,1946,77,6,18,3,1,8,5,,,5,5,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,52168,FR,1,1990,33,6,17,8,5,9,6,,,9,2,7,"Undergraduate degree (licence, licence pro)"
2023,4.1,52286,FR,2,1970,53,3,7,7,5,8,7,,,8,6,3,High school diploma or less
2023,4.1,52291,FR,2,1962,61,3,7,4,2,5,3,,,8,3,2,High school diploma or less
2023,4.1,52293,FR,2,1974,49,2,6,5,0,5,5,,,8,0,0,High school diploma or less
2023,4.1,52315,FR,2,1958,65,3,7,7,3,8,4,,,7,4,5,High school diploma or less
2023,4.1,52323,FR,2,1978,45,3,8,6,5,6,7,,,7,6,4,High school diploma or less
2023,4.1,52339,FR,2,1997,26,7,19,3,5,5,4,,,10,6,88,Masters degree or more
2023,4.1,52342,FR,2,1964,59,3,7,5,2,5,5,,,5,3,0,High school diploma or less
2023,4.1,52373,FR,1,1964,59,3,7,5,4,5,5,,,3,5,4,High school diploma or less
2023,4.1,52480,FR,2,1963,60,7,23,8,4,8,8,,,6,6,3,Masters degree or more
2023,4.1,52530,FR,1,1984,39,6,18,5,4,3,4,,,9,0,8,"Undergraduate degree (licence, licence pro)"
2023,4.1,52534,FR,1,1955,68,7,24,6,7,7,5,,,8,7,8,Masters degree or more
2023,4.1,52536,FR,2,1977,46,6,18,7,5,8,8,,,10,5,7,"Undergraduate degree (licence, licence pro)"
2023,4.1,52547,FR,1,2002,21,5,13,5,3,5,5,,,8,0,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,52616,FR,1,1977,46,7,22,5,4,7,2,,,1,6,7,Masters degree or more
2023,4.1,52649,FR,2,1968,55,6,18,7,5,8,6,,,6,4,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,52663,FR,1,1958,65,7,19,8,8,9,7,,,10,4,8,Masters degree or more
2023,4.1,52690,FR,1,2007,16,2,5,6,5,7,8,,,8,7,8,High school diploma or less
2023,4.1,52716,FR,1,1950,73,1,2,6,5,7,9,,,6,3,7,High school diploma or less
2023,4.1,52724,FR,2,1970,53,7,25,6,2,7,4,,,9,5,3,Masters degree or more
2023,4.1,52738,FR,1,1963,60,3,7,5,4,7,5,,,9,1,2,High school diploma or less
2023,4.1,52762,FR,2,1968,55,4,10,7,2,5,3,,,7,2,3,High school diploma or less
2023,4.1,52791,FR,1,1947,76,3,7,5,3,5,3,,,8,4,6,High school diploma or less
2023,4.1,52815,FR,1,1977,46,3,7,6,2,8,3,,,8,2,2,High school diploma or less
2023,4.1,52833,FR,2,1961,62,5,15,7,1,9,5,,,6,1,1,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,52853,FR,2,1988,35,3,7,5,5,5,5,,,5,3,5,High school diploma or less
2023,4.1,52878,FR,2,1950,73,1,3,0,5,10,8,,,5,1,2,High school diploma or less
2023,4.1,52888,FR,1,1995,28,6,17,5,2,5,5,,,7,3,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,52897,FR,1,2005,18,2,6,4,3,6,8,,,88,88,6,High school diploma or less
2023,4.1,52936,FR,1,1972,51,7,21,7,3,8,6,,,10,5,5,Masters degree or more
2023,4.1,52948,FR,2,1980,43,7,21,7,5,9,7,,,8,5,5,Masters degree or more
2023,4.1,52964,FR,2,1933,90,1,2,5,5,6,4,,,7,5,5,High school diploma or less
2023,4.1,52975,FR,2,2003,20,4,11,5,1,5,8,,,4,4,5,High school diploma or less
2023,4.1,53016,FR,1,2001,22,5,15,0,2,5,0,,,10,6,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53029,FR,2,1981,42,4,10,3,5,3,3,,,5,5,5,High school diploma or less
2023,4.1,53041,FR,1,1939,84,1,4,8,5,8,3,,,3,4,5,High school diploma or less
2023,4.1,53045,FR,1,2000,23,6,18,5,3,7,3,,,7,5,3,"Undergraduate degree (licence, licence pro)"
2023,4.1,53049,FR,2,1978,45,5,15,7,5,5,7,,,8,2,4,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53062,FR,2,1977,46,4,9,3,7,5,4,,,9,7,8,High school diploma or less
2023,4.1,53079,FR,2,1964,59,4,9,3,3,7,7,,,9,3,2,High school diploma or less
2023,4.1,53100,FR,1,1951,72,3,7,5,2,7,5,,,5,5,2,High school diploma or less
2023,4.1,53122,FR,1,1986,37,4,9,5,0,7,5,,,8,2,2,High school diploma or less
2023,4.1,53145,FR,1,1951,72,4,9,5,2,3,2,,,9,1,3,High school diploma or less
2023,4.1,53154,FR,2,2007,16,1,4,7,88,5,6,,,5,4,88,High school diploma or less
2023,4.1,53158,FR,1,1962,61,5,14,7,7,7,4,,,8,7,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53159,FR,2,1981,42,7,21,1,4,8,6,,,8,2,5,Masters degree or more
2023,4.1,53193,FR,2,1970,53,1,4,4,3,5,6,,,6,2,2,High school diploma or less
2023,4.1,53208,FR,1,1963,60,4,10,0,4,7,2,,,10,5,5,High school diploma or less
2023,4.1,53236,FR,1,1955,68,3,7,2,0,5,5,,,0,1,5,High school diploma or less
2023,4.1,53278,FR,1,8888,999,4,11,7,4,9,5,,,10,7,6,High school diploma or less
2023,4.1,53305,FR,2,1977,46,5,15,7,6,7,7,,,8,7,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53315,FR,2,1996,27,5,15,5,7,8,6,,,9,6,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53337,FR,2,1949,74,3,7,5,2,6,4,,,8,4,1,High school diploma or less
2023,4.1,53365,FR,2,1966,57,4,10,4,5,6,2,,,4,6,8,High school diploma or less
2023,4.1,53368,FR,2,1950,73,3,7,5,5,5,3,,,0,0,0,High school diploma or less
2023,4.1,53377,FR,1,1973,50,4,10,1,1,8,5,,,8,3,2,High school diploma or less
2023,4.1,53380,FR,2,1944,79,1,4,6,6,3,2,,,4,7,3,High school diploma or less
2023,4.1,53390,FR,2,1988,35,5,16,5,2,8,4,,,9,3,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53391,FR,1,1994,29,7,19,6,6,5,3,,,7,4,6,Masters degree or more
2023,4.1,53398,FR,1,1967,56,3,7,6,0,8,3,,,5,1,0,High school diploma or less
2023,4.1,53420,FR,1,1955,68,2,5,8,5,7,5,,,8,5,5,High school diploma or less
2023,4.1,53421,FR,1,1965,58,3,7,5,6,7,4,,,7,5,5,High school diploma or less
2023,4.1,53425,FR,1,1956,67,7,22,6,5,7,6,,,3,1,6,Masters degree or more
2023,4.1,53428,FR,2,1999,24,7,22,6,5,7,5,,,7,6,5,Masters degree or more
2023,4.1,53455,FR,1,1978,45,4,10,0,0,0,0,,,0,0,0,High school diploma or less
2023,4.1,53466,FR,2,1948,75,7,21,7,6,7,6,,,88,4,5,Masters degree or more
2023,4.1,53472,FR,2,1974,49,7,25,5,5,6,3,,,7,3,6,Masters degree or more
2023,4.1,53487,FR,1,1990,33,3,7,5,2,7,7,,,8,0,2,High school diploma or less
2023,4.1,53503,FR,2,1964,59,5,16,7,5,7,2,,,2,2,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53539,FR,2,1965,58,7,22,7,4,7,7,,,8,4,5,Masters degree or more
2023,4.1,53608,FR,1,1955,68,6,17,0,0,10,10,,,10,0,10,"Undergraduate degree (licence, licence pro)"
2023,4.1,53640,FR,1,1971,53,7,20,5,5,8,8,,,5,8,8,Masters degree or more
2023,4.1,53647,FR,1,1992,31,4,9,3,88,5,4,,,5,4,5,High school diploma or less
2023,4.1,53674,FR,2,1965,58,2,5,2,2,4,3,,,6,0,2,High school diploma or less
2023,4.1,53687,FR,1,1996,28,6,17,0,0,4,2,,,7,0,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,53729,FR,1,1977,46,7,21,2,2,6,8,,,8,3,5,Masters degree or more
2023,4.1,53815,FR,2,1978,45,5,15,7,3,8,8,,,7,8,88,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,53891,FR,1,1957,66,4,9,5,4,7,5,,,7,5,5,High school diploma or less
2023,4.1,53918,FR,2,1951,72,3,7,5,1,5,8,,,9,1,2,High school diploma or less
2023,4.1,53930,FR,1,1973,50,55,5555,5,5,5,6,,,5,5,6,
2023,4.1,53933,FR,1,1976,47,7,26,5,4,5,5,,,9,4,3,Masters degree or more
2023,4.1,53977,FR,2,1971,52,6,17,5,6,6,4,,,9,8,8,"Undergraduate degree (licence, licence pro)"
2023,4.1,53986,FR,2,1960,63,4,9,5,6,6,7,,,7,3,5,High school diploma or less
2023,4.1,54004,FR,1,1946,77,7,25,5,1,6,5,,,3,6,4,Masters degree or more
2023,4.1,54014,FR,2,1995,28,7,20,6,4,7,4,,,8,2,5,Masters degree or more
2023,4.1,54024,FR,1,1963,60,3,7,5,3,5,6,,,8,1,5,High school diploma or less
2023,4.1,54027,FR,1,1977,46,7,22,7,7,8,7,,,7,6,6,Masters degree or more
2023,4.1,54030,FR,1,1978,45,3,7,5,4,7,2,,,9,2,2,High school diploma or less
2023,4.1,54035,FR,1,1975,48,3,7,4,5,5,2,,,8,3,5,High school diploma or less
2023,4.1,54107,FR,2,1971,52,4,11,5,2,5,4,,,7,7,5,High school diploma or less
2023,4.1,54123,FR,2,2000,23,4,9,3,4,3,3,,,4,2,2,High school diploma or less
2023,4.1,54136,FR,2,1972,51,4,11,5,4,6,6,,,8,2,3,High school diploma or less
2023,4.1,54145,FR,2,1970,54,7,21,1,5,1,2,,,10,0,5,Masters degree or more
2023,4.1,54172,FR,1,1983,40,4,10,4,1,7,3,,,8,3,3,High school diploma or less
2023,4.1,54175,FR,1,2004,19,2,6,3,5,7,6,,,7,7,5,High school diploma or less
2023,4.1,54191,FR,2,1968,55,5,15,5,3,5,7,,,8,4,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,54193,FR,2,1954,69,5,14,7,6,9,7,,,8,6,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,54228,FR,2,1951,72,3,7,1,1,8,2,,,6,5,1,High school diploma or less
2023,4.1,54278,FR,2,1963,60,5,15,5,5,6,6,,,7,6,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,54377,FR,2,1996,27,5,15,1,0,6,1,,,8,7,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,54388,FR,2,1983,40,3,7,0,4,6,0,,,6,5,4,High school diploma or less
2023,4.1,54389,FR,1,1997,26,3,7,3,2,4,2,,,1,0,0,High school diploma or less
2023,4.1,54393,FR,2,1933,90,1,3,5,8,9,10,,,9,6,5,High school diploma or less
2023,4.1,54399,FR,2,1959,64,1,4,2,4,3,3,,,6,5,5,High school diploma or less
2023,4.1,54479,FR,2,1938,85,7,25,5,6,8,7,,,8,7,7,Masters degree or more
2023,4.1,54485,FR,1,1997,26,4,9,4,5,5,5,,,3,3,8,High school diploma or less
2023,4.1,54490,FR,1,1982,41,5,13,5,0,5,5,,,7,0,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,54494,FR,1,1952,72,4,9,2,0,8,5,,,7,5,0,High school diploma or less
2023,4.1,54499,FR,1,1975,48,4,9,5,5,8,6,,,8,6,5,High school diploma or less
2023,4.1,54515,FR,2,2007,16,2,5,4,5,4,6,,,3,3,5,High school diploma or less
2023,4.1,54546,FR,1,1953,70,7,22,7,7,7,7,,,8,8,8,Masters degree or more
2023,4.1,54557,FR,2,1991,32,2,6,4,6,5,1,,,7,9,7,High school diploma or less
2023,4.1,54571,FR,2,1963,60,1,4,4,0,5,7,,,5,2,0,High school diploma or less
2023,4.1,54575,FR,1,1974,49,7,21,3,2,6,5,,,7,7,5,Masters degree or more
2023,4.1,54588,FR,1,1966,57,3,7,7,5,8,5,,,7,6,6,High school diploma or less
2023,4.1,54604,FR,1,1963,60,3,7,10,6,88,8,,,3,4,4,High school diploma or less
2023,4.1,54657,FR,1,1934,89,7,19,7,8,8,8,,,9,10,10,Masters degree or more
2023,4.1,54686,FR,2,1996,27,4,10,4,0,7,2,,,5,0,0,High school diploma or less
2023,4.1,54688,FR,1,1953,70,1,3,2,2,0,1,,,2,4,0,High school diploma or less
2023,4.1,54697,FR,1,1971,52,7,22,6,4,7,7,,,8,4,2,Masters degree or more
2023,4.1,54744,FR,2,1952,71,7,20,6,5,7,7,,,5,7,5,Masters degree or more
2023,4.1,54834,FR,2,1947,76,4,10,4,6,6,7,,,9,5,5,High school diploma or less
2023,4.1,54844,FR,1,1951,72,3,7,5,5,5,6,,,1,3,3,High school diploma or less
2023,4.1,54857,FR,1,1963,60,3,7,6,4,9,6,,,7,6,3,High school diploma or less
2023,4.1,54912,FR,2,1948,75,1,3,3,5,8,9,,,0,2,2,High school diploma or less
2023,4.1,54930,FR,1,2005,18,3,7,3,5,5,5,,,9,77,5,High school diploma or less
2023,4.1,54931,FR,2,1981,42,55,5555,8,8,8,8,,,88,8,7,
2023,4.1,54943,FR,2,1941,82,1,2,88,0,88,6,,,7,3,1,High school diploma or less
2023,4.1,55020,FR,2,1971,52,5,15,3,5,5,5,,,8,5,5,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55059,FR,2,1935,88,6,18,4,5,7,7,,,7,8,5,"Undergraduate degree (licence, licence pro)"
2023,4.1,55099,FR,1,1936,87,5,15,5,3,7,7,,,7,7,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55120,FR,1,1955,68,1,2,5,5,5,5,,,10,5,0,High school diploma or less
2023,4.1,55140,FR,1,1973,50,5,15,2,0,5,0,,,7,2,0,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55196,FR,1,1951,72,5,15,5,7,7,4,,,7,8,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55200,FR,1,1970,53,4,9,4,5,7,6,,,3,1,1,High school diploma or less
2023,4.1,55216,FR,1,1995,28,6,17,5,0,5,5,,,5,0,0,"Undergraduate degree (licence, licence pro)"
2023,4.1,55217,FR,1,1973,50,5,15,5,6,8,6,,,8,9,7,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55222,FR,2,1957,66,3,7,4,0,88,0,,,10,88,0,High school diploma or less
2023,4.1,55232,FR,2,1955,68,5,15,5,5,7,1,,,0,3,2,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55264,FR,1,1999,24,3,7,0,0,5,5,,,10,2,0,High school diploma or less
2023,4.1,55271,FR,1,1976,47,1,4,2,4,5,0,,,0,0,3,High school diploma or less
2023,4.1,55298,FR,2,1944,79,2,5,2,0,7,2,,,8,7,7,High school diploma or less
2023,4.1,55353,FR,1,1960,63,1,4,0,4,8,5,,,7,3,6,High school diploma or less
2023,4.1,55357,FR,2,1965,58,3,8,5,4,8,7,,,7,7,4,High school diploma or less
2023,4.1,55373,FR,2,1988,35,6,18,5,6,7,7,,,7,4,8,"Undergraduate degree (licence, licence pro)"
2023,4.1,55428,FR,2,1962,61,5,15,5,2,7,5,,,7,4,4,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55451,FR,2,1973,50,7,21,5,4,6,5,,,9,5,8,Masters degree or more
2023,4.1,55455,FR,1,1952,71,5,15,3,2,3,3,,,1,1,1,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55457,FR,2,1951,72,5,16,4,4,5,0,,,7,6,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55462,FR,2,1954,69,3,7,2,0,2,2,,,7,0,2,High school diploma or less
2023,4.1,55483,FR,2,1973,50,5,16,4,3,5,4,,,8,6,3,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55488,FR,1,1961,63,4,9,5,2,3,6,,,7,2,4,High school diploma or less
2023,4.1,55508,FR,2,1960,63,3,7,3,0,1,2,,,0,0,0,High school diploma or less
2023,4.1,55551,FR,2,1951,72,7,21,5,5,5,3,,,4,3,5,Masters degree or more
2023,4.1,55555,FR,1,1961,62,4,10,6,5,8,4,,,88,7,8,High school diploma or less
2023,4.1,55582,FR,1,1968,55,4,10,2,5,4,1,,,7,2,5,High school diploma or less
2023,4.1,55623,FR,2,1964,59,3,7,5,7,7,3,,,8,7,6,High school diploma or less
2023,4.1,55627,FR,2,1965,58,3,7,7,7,6,5,,,4,6,6,High school diploma or less
2023,4.1,55641,FR,1,1953,70,1,3,3,8,4,2,,,6,5,0,High school diploma or less
2023,4.1,55655,FR,2,1977,46,7,20,6,3,8,4,,,6,4,7,Masters degree or more
2023,4.1,55716,FR,1,1979,44,7,21,5,6,5,7,,,7,6,8,Masters degree or more
2023,4.1,55718,FR,2,2006,17,4,11,5,5,6,2,,,4,2,5,High school diploma or less
2023,4.1,55726,FR,2,1957,66,4,10,6,5,8,6,,,7,6,2,High school diploma or less
2023,4.1,55737,FR,1,2003,20,5,15,5,6,9,5,,,8,8,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55741,FR,2,1991,32,5,15,4,2,7,5,,,6,3,6,"Short-cycle tertiary (BTS, DUT)"
2023,4.1,55799,FR,1,1943,80,1,2,5,6,7,4,,,5,2,5,High school diploma or less
2023,4.1,55826,FR,2,1994,29,6,17,88,5,8,3,,,8,5,2,"Undergraduate degree (licence, licence pro)"
